link,title
https://habr.com/ru/company/ruvds/blog/486690/,5 рекомендаций по написанию качественных стрелочных функций
https://habr.com/ru/post/487900/,"pyqtdeploy, или упаковываем Python-программу в exe'шник… the hard way"
https://habr.com/ru/company/ppr/blog/487888/,CSRF в Umbraco CMS
https://habr.com/ru/company/globalsign/blog/487882/,Браузер Chrome будет автоматически блокировать назойливую видеорекламу
https://habr.com/ru/post/487400/,Master SCADA 4D. Есть ли жизнь на ARMе?
https://habr.com/ru/company/ascon/blog/487238/,Как проектируют аппаратуру для защиты энергосетей
https://habr.com/ru/company/cloud4y/blog/487052/,Kaboom: необычный сапёр
https://habr.com/ru/company/lanit/blog/486754/,JIRA: правила своевременного приготовления вкусного ПО. TLDR 2: управление требованиями
https://habr.com/ru/company/qiwi/blog/487326/,Автоматизация тестирования ПО QIWI-терминалов
https://habr.com/ru/company/yandex/blog/487772/,Встречайте чувашский язык в Яндекс.Переводчике: как мы решаем главную проблему машинного перевода
https://habr.com/ru/post/486972/,Деревья выражений в C# на примере нахождения производной (Expression Tree Visitor vs Pattern matching)
https://habr.com/ru/company/oleg-bunin/blog/487258/,Aсинхронный PHP
https://habr.com/ru/company/flant/blog/487534/,etcd 3.4.3: исследование надёжности и безопасности хранилища
https://habr.com/ru/post/487486/,Анатомия Sega Dreamcast: вторая жизнь консоли
https://habr.com/ru/company/tuturu/blog/487854/,Как в Намибии защищают диких животных + IoT-ошейники
https://habr.com/ru/post/487842/,2 SIM для дачного роутера — это много или мало?
https://habr.com/ru/company/tensor/blog/487380/,Массовая оптимизация запросов PostgreSQL. Кирилл Боровиков (Тензор)
https://habr.com/ru/post/487676/,Новый конкурс игр для ZX Spectrum — Твоя игра 6
https://habr.com/ru/post/487864/,Электронные паспорта: присоединимся к мировой практике или получим риск утечки персональных данных?
https://habr.com/ru/post/487862/,Почём быть Няшей?
https://habr.com/ru/post/487858/,Практическое использование шаблона Стратегия
https://habr.com/ru/company/cisco/blog/487850/,Кейсы для применения средств анализа сетевых аномалий: обнаружение кампании DNSpionage
https://habr.com/ru/post/487846/,The Ember Times — Выпуск 133
https://habr.com/ru/post/487844/,Запах раскрывает
https://habr.com/ru/post/487798/,Как мы мигрировали с Oracle JDK и Java Web Start на AdoptOpenJDK и OpenWebStart
https://habr.com/ru/company/lenvendo/blog/487408/,Создание отказоустойчивой ИТ инфраструктуры. Часть 3. Организация маршрутизации на роутерах VyOS
https://habr.com/ru/post/487838/,Валидация данных: другой подход
https://habr.com/ru/post/487836/,Интерактивная выгрузка файлов на сервер с помощью RxJS
https://habr.com/ru/post/487724/,BlazingPizza: приложение на Blazor от начала и до конца. Часть 2. Добавляем компонент
https://habr.com/ru/company/kaspersky/blog/487834/,Security Week 07: уязвимость в Bluetooth-стеке Android
https://habr.com/ru/company/ledobzor/blog/487812/,Тестируем польские светодиодные лампы Spectrum Led E27
https://habr.com/ru/company/avito/blog/487822/,AvitoTech On Tour: Android meetup в Нижнем Новгороде
https://habr.com/ru/company/top3dshop/blog/487744/,FARO представляет лазерный 3D-сканер FOCUS S 70
https://habr.com/ru/company/kksng/blog/487788/,Продуктовый дизайн без дизайнера
https://habr.com/ru/company/yandex/blog/487430/,Какие навыки нужны для создания iOS-приложения? Доклад Яндекса
https://habr.com/ru/post/487806/,Создание небольшого API на Deno
https://habr.com/ru/company/toshibarus/blog/485656/,«Скайнет» у станка: есть ли будущее у фабрик без рабочих?
https://habr.com/ru/company/raiffeisenbank/blog/487804/,Growth Teams Meetup в Райффайзенбанке
https://habr.com/ru/post/487794/,Рейтинг скоростных веб-фреймворков 2020
https://habr.com/ru/company/habr/blog/483214/,"Хабр Викли #38 / Как автоматизировать рутину, почему разрабам трудно донести идею, и про сайт за $16 млн бесплатно"
https://habr.com/ru/post/487802/,"Бесперебойники APC Smart UPS, и как их готовить"
https://habr.com/ru/company/vdsina/blog/487800/,"Почему так важно сообщать соискателю, что пошло не так на собеседовании (и как это сделать правильно)"
https://habr.com/ru/post/487796/,Топ-10 необходимых Eclipse плагинов для Java разработчика
https://habr.com/ru/company/mailru/blog/487728/,"Подборка @pythonetc, январь 2020"
https://habr.com/ru/post/487790/,"«Да, они существуют!» Чем занимаются и сколько зарабатывают Data Science-специалисты в Казахстане?"
https://habr.com/ru/post/487784/,Откуда приходят в QA?
https://habr.com/ru/post/487768/,Открытие портов 4321 и 9898 на шлюзе Xiaomi Gateway 2
https://habr.com/ru/company/microsoft/blog/487776/,Microsoft Azure Training Day: миграция серверной инфраструктуры (регистрация окончена)
https://habr.com/ru/post/487782/,Как я избавился от тысячи вкладок…
https://habr.com/ru/company/acribia/blog/487780/,Управление уязвимостями (Vulnerability Management) — чего больше: управления или уязвимостей?
https://habr.com/ru/company/otus/blog/487774/,Ошибки при работе с датой и временем в SQL Server
https://habr.com/ru/company/jugru/blog/487100/,Сверхсовременные иммутабельные структуры данных
https://habr.com/ru/company/icl_services/blog/487752/,Оптимизируем СХД: кейс унификации и снижения стоимости владения
https://habr.com/ru/company/ua-hosting/blog/487756/,"РИТ, Максим Лапшин (Erlyvideo): как программисту вырастить компанию"
https://habr.com/ru/post/468153/,Динамический рендеринг на Next.js
https://habr.com/ru/post/487716/,Идеальный SAST. Парсер
https://habr.com/ru/company/otus/blog/487750/,Некоторые тонкости injection'а коллекций в Spring'е
https://habr.com/ru/post/487738/,Анимация схем в SCADA
https://habr.com/ru/post/487748/,Аппаратный ключ шифрования за 3$ — возможно ли это?
https://habr.com/ru/post/487746/,Вечные
https://habr.com/ru/post/487740/,Собираем переносной магнитометр
https://habr.com/ru/company/madrobots/blog/487420/,Звуковая война Z. Тестируем колонки и наушники MusicDealer
https://habr.com/ru/company/ruvds/blog/487688/,Разработка интерактивной карты распространения коронавируса типа 2019-nCoV на Python
https://habr.com/ru/post/487498/,Выбор базы данных для аналитики
https://habr.com/ru/post/487734/,Ускоряемся в Entity Framework Core
https://habr.com/ru/company/new_hr/blog/487178/,Исследование рынка тимлидов в России
https://habr.com/ru/post/487696/,Digital-мероприятия в Москве c 10 по 16 февраля
https://habr.com/ru/post/487698/,Digital-мероприятия в Санкт-Петербурге c 10 по 16 февраля
https://habr.com/ru/post/487702/,"Подборка статей о машинном обучении: кейсы, гайды и исследования за январь 2020"
https://habr.com/ru/post/487720/,О конкурентном корутинизме (на примере реактивного программирования)
https://habr.com/ru/company/galtsystems/blog/487378/,Лучшие серверы для малого бизнеса в 2020 году
https://habr.com/ru/post/487512/,Как реализовать игнор заблокированных пользователей в группах Telegram?
https://habr.com/ru/post/486858/,Создание полноценного Viberbot. Часть вторая — первый контакт или «сonversation_started»
https://habr.com/ru/post/487706/,Service Discovery в распределенных системах на примере Consul. Александр Сигачев
https://habr.com/ru/post/486288/,Мониторинг Apache Ignite. Сделали правильно
https://habr.com/ru/company/true_engineering/blog/487704/,Как мы построили динамические отчеты на SSRS 2014
https://habr.com/ru/company/alconost/blog/487568/,Кейс Full HP: как получить фичеринг от Google Play и адаптировать ASO под разные страны
https://habr.com/ru/post/487594/,Занимательная мнемотехника: собираем слуховую память из зрительной
https://habr.com/ru/post/487552/,Swift 5.2 — что нового?
https://habr.com/ru/post/485406/,Видео с облачным детектором объектов на Raspberry Pi
https://habr.com/ru/post/487690/,PHP-Дайджест № 173 (27 января – 10 февраля 2020)
https://habr.com/ru/post/487678/,Заметки на полях международной конференции PGConf.Russia 2020. Яркие моменты и слайды
https://habr.com/ru/post/487674/,Дайджест свежих материалов из мира фронтенда за последнюю неделю №401 (3 — 9 февраля 2020)
https://habr.com/ru/post/487670/,На шаг ближе к созданию самого мощного ускорителя частиц
https://habr.com/ru/post/487662/,FOSS News №2 — обзор новостей свободного и открытого ПО за 3-9 февраля 2020 года
https://habr.com/ru/post/487660/,Машинное обучение на Android
https://habr.com/ru/company/digital-ecosystems/blog/487656/,Дайджест интересных материалов для мобильного разработчика #332 (3 — 9 февраля)
https://habr.com/ru/post/487578/,Оптимизация CMake для статических библиотек
https://habr.com/ru/post/487654/,Как работают реляционные базы данных (Часть 1)
https://habr.com/ru/company/audiomania/blog/487632/,"«Коллеги, дышите потише»: почему офисный шум сводит нас с ума — обсуждаем исследования"
https://habr.com/ru/post/487650/,На SDK надейся и сам не плошай: Проблема вложенных скроллов в BottomSheetBehavior
https://habr.com/ru/post/487646/,Нейтронная звезда в пробирке. Сонолюминесценция
https://habr.com/ru/post/487644/,Получение котировок акций при помощи Python
https://habr.com/ru/company/ua-hosting/blog/487638/,"HighLoad++, Михаил Тюленев (MongoDB): Causal consistency: от теории к практике"
https://habr.com/ru/post/487636/,"API, ради которых наконец-то стоит обновиться с Java 8. Часть 2"
https://habr.com/ru/post/487606/,"Визуализация линий напряженности и движений электростатических зарядов, симулирование движения планет солнечной системы"
https://habr.com/ru/post/487630/,Самый простой алгоритм для создания Филворда (Часть 1)
https://habr.com/ru/post/487628/,Диагностика старения на основе 9 признаков «Hallmarks of Aging»
https://habr.com/ru/post/487626/,Как работает парктроник и как его обмануть
https://habr.com/ru/post/487622/,Антипаттерны работы с базами данных
https://habr.com/ru/post/487620/,Решение задания с pwnable.kr 27 — tiny_easy. Разбираемся с Stack spraying
https://habr.com/ru/post/487616/,Создание собственного элемента на примере таблицы на C# для Windows Form
https://habr.com/ru/post/487448/,Сверхспособности сверхтонких материалов: в материаловедении 2D – это новое 3D
https://habr.com/ru/post/487610/,"RealWorld: aiohttp, Tortoise ORM"
https://habr.com/ru/post/487574/,Работаем с аудио: прогресс и визуализация
https://habr.com/ru/post/487604/,Краткие заметки embed-программиста: дублирование секции в памяти микроконтроллера
https://habr.com/ru/company/microsoft/blog/487584/,Гитхабификация Информационной Безопасности
https://habr.com/ru/post/487592/,VMware vSAN 6.7 — И грянул гром
https://habr.com/ru/post/482638/,Цифровой рентген: инспектор Гаджетов
https://habr.com/ru/post/487582/,Не боги горшки обжигают
https://habr.com/ru/post/487570/,"Redis Best Practices, часть 2"
https://habr.com/ru/post/487370/,Анализ рынка недвижимости на основе данных с msgr.ru
https://habr.com/ru/post/487564/,Пол Грэм: «Главная идея в вашей голове» (The Top Idea in Your Mind)
https://habr.com/ru/company/iticapital/blog/487560/,"Bank of America: Капитализация «Яндекса» вырастет на $1,4 млрд"
https://habr.com/ru/post/487558/,Пол Грэм: «Дети и стартапы»
https://habr.com/ru/post/487556/,Новости из мира OpenStreetMap № 497 (21.01.2020-27.01.2020)
https://habr.com/ru/post/487550/,3D картинка на питоне с (почти) нормальной производительностью
https://habr.com/ru/post/487542/,PRESENT — ультралегкое блочное шифрование (перевод оригинальной статьи PRESENT: An Ultra-Lightweight Block Cipher)
https://habr.com/ru/company/ua-hosting/blog/487540/,"HighLoad++, Анастасия Цымбалюк, Станислав Целовальников (Сбербанк): как мы стали MDA"
https://habr.com/ru/company/qrator/blog/487514/,Ежегодный отчет Qrator Labs о сетевой безопасности и доступности
https://habr.com/ru/company/habr/blog/487528/,Изменения в пользовательском соглашении и политике конфиденциальности на сервисах Хабра
https://habr.com/ru/post/487524/,Зачем хардверному стартапу софтовый хакатон
https://habr.com/ru/post/487522/,"Делаем так, чтобы терминал летал (часть 1)"
https://habr.com/ru/post/487518/,Радиоактивные продукты. Гамма-спектрометр. Часть 2
https://habr.com/ru/post/487510/,Радиоактивные продукты. Гамма-спектрометр. Часть 1
https://habr.com/ru/post/487508/,Измерение расстояния до объектов с помощью RealSense D435
https://habr.com/ru/company/misis/blog/487504/,Ко Дню российской науки названы лучшие достижения отечественных учёных 2019 года
https://habr.com/ru/post/486820/,70 вопросов по JavaScript для подготовки к собеседованию
https://habr.com/ru/post/487446/,Может ли компания «владеть» цветом?
https://habr.com/ru/company/cisco/blog/487488/,Кейсы для применения средств анализа сетевых аномалий: обнаружение распространения вредоносного кода
https://habr.com/ru/post/485402/,Микрофонный усилитель и УНЧ для ЦАП и АЦП микроконтроллера
https://habr.com/ru/company/top3dshop/blog/487470/,Calibry: ценовой прорыв в 3D-сканировании
https://habr.com/ru/company/englishdom/blog/487414/,Компьютерные квесты как очешуительный инструмент для изучения слов на английском
https://habr.com/ru/post/487462/,JavaScript библиотека Webix глазами новичка. Часть 4. Работа с данными. CRUD
https://habr.com/ru/company/otus/blog/487460/,Delta: Платформа синхронизации данных и обогащения
https://habr.com/ru/post/487368/,Гибридный отдел продаж. Люди + ИИ работают в одной команде
https://habr.com/ru/post/487454/,Кто эти люди? Зачем я им нужна? и другие проблемы скрам-мастера
https://habr.com/ru/post/487450/,Настраиваем WireGuard на роутере Mikrotik под управлением OpenWrt
https://habr.com/ru/post/487438/,Как создать IT компанию с нуля — без опыта работы в данной сфере и навыков программирования?
https://habr.com/ru/post/487428/,Под капотом бота-клиента Яндекс.Музыки
https://habr.com/ru/post/487282/,"Как я решил сделать текстовый квест для iOS и что из этого вышло. Часть II, работа над ошибками"
https://habr.com/ru/post/487418/,Что такое SAP?
https://habr.com/ru/company/dcmiran/blog/487424/,Как масштабироваться с 1 до 100 000 пользователей
https://habr.com/ru/post/487340/,Как мы делали очередной конструктор чат-ботов. Часть 1
https://habr.com/ru/post/487422/,Обязанности администратора Salesforce: Что должно быть сделано и когда
https://habr.com/ru/post/487390/,Веб компоненты без Shadow DOM
https://habr.com/ru/company/tinkoff/blog/487412/,Дружим ORDER BY с индексами
https://habr.com/ru/post/487404/,GoLang и OpenCV (OpenVino && Cuda)
https://habr.com/ru/post/487406/,Реверс-инжиниринг домашнего роутера с помощью binwalk. Доверяете софту своего роутера?
https://habr.com/ru/post/487402/,Регулятор расхода газа в 5 раз дешевле коммерческих решений
https://habr.com/ru/post/487362/,Angular 9 теперь доступен — Ivy прибыл
https://habr.com/ru/post/487392/,Что хочет знать Магнит о своих покупателях?
https://habr.com/ru/company/ruvds/blog/487384/,Профессия: фронтенд-разработчик
https://habr.com/ru/company/jetinfosystems/blog/484696/,Как менялся рынок BI и почему мы решили создать свою BI платформу
https://habr.com/ru/company/skyeng/blog/485166/,"Как наладить обмен знаниями в компании, чтобы не было так больно"
https://habr.com/ru/post/486902/,Протокольно-ориентированное программирование в Swift 5.1
https://habr.com/ru/company/playrix/blog/487250/,Отложенный Alpha blending
https://habr.com/ru/post/487394/,Перевод книги Эндрю Ына «Страсть к машинному обучению» Главы 34 и 35
https://habr.com/ru/company/ruvds/blog/486688/,"Node.js, Tor, Puppeteer и Cheerio: анонимный веб-скрапинг"
https://habr.com/ru/post/486582/,История микропроцессора и персонального компьютера: 1980 — 1984 годы
https://habr.com/ru/company/mailru/blog/487322/,Визуализация науки: иллюстрации и инфографика
https://habr.com/ru/company/jugru/blog/487294/,Playwright — драматургия от Microsoft и новый инструмент для тестирования
https://habr.com/ru/company/vdsina/blog/487376/,"10 полезных функций Angular, которые вы упускали"
https://habr.com/ru/company/cloud4y/blog/487044/,"Неприкосновенность личной жизни? Нет, не слышали"
https://habr.com/ru/post/487374/,Пол Грэм: «Попсовые задачи» (Fashionable Problems)
https://habr.com/ru/post/487372/,Сертификация по программе IBM Data Science Professional Certificate
https://habr.com/ru/company/dbtc/blog/487318/,Введение во взаимную аутентификацию сервисов на Java c TLS/SSL
https://habr.com/ru/company/lanit/blog/487224/,"Сколько может длиться долгострой, которому суждено стать шедевром"
https://habr.com/ru/company/robogazon/blog/487054/,ROS: Застрявшим в Gazebo посвящается… Платформа для робота за 28.000 руб
https://habr.com/ru/company/ua-hosting/blog/487232/,Иммунный импринтинг в детстве: происхождение защиты от вирусов
https://habr.com/ru/post/487120/,Как правильно раздавать котят
https://habr.com/ru/post/485408/,Пример реализации универсального REST сервиса (Avalanche — application framework for Java)
https://habr.com/ru/post/487366/,Паника государств: неочевидный взгляд на эпидемию короновируса 2019-nCoV
https://habr.com/ru/post/487168/,Интерфейсные байки Токсичного Деда “Инструментальный трэш” (s1 e2)
https://habr.com/ru/company/microsoft/blog/486430/,Microsoft инвестирует $40 млн в ИИ для здравоохранения
https://habr.com/ru/post/487288/,Как Atari бросила вызов Apple на поле домашних ПК 1980-х
https://habr.com/ru/post/484960/,SageMath и CoCalc: как всё начиналось. Часть вторая
https://habr.com/ru/company/tssolution/blog/486914/,8. Fortinet Getting Started v6.0. Работа с пользователями
https://habr.com/ru/company/alconost/blog/487334/,Как «удаленка» повышает эффективность совместной работы
https://habr.com/ru/post/487356/,Собрался изменять? Подумай еще раз
https://habr.com/ru/company/cisco/blog/487346/,Кейсы для применения средств анализа сетевых аномалий: обнаружение утечек
https://habr.com/ru/post/486876/,Строим Telegram-бот в Яндекс.Облаке
https://habr.com/ru/post/487342/,Занятие #2 — Встречи и события
https://habr.com/ru/post/487308/,Java Records (JEP 359)
https://habr.com/ru/post/487336/,Unity — Enable Multidex или слишком много методов
https://habr.com/ru/company/lamptest/blog/487332/,Тест дешёвых светодиодных ламп Ergolux
https://habr.com/ru/company/JetBrains/blog/487276/,Когда я на часах
https://habr.com/ru/post/486552/,«Культурный код: секреты чрезвычайно успешных групп и организаций» — заметки из книги
https://habr.com/ru/post/487314/,Бремя белых воротничков (про дискриминацию в IT)
https://habr.com/ru/post/487310/,Как рассчитать финансовую модель программы лояльности
https://habr.com/ru/company/otus/blog/487298/,Влияние Ethernet на сетевые технологии в 2020 году
https://habr.com/ru/post/487296/,Опыт создания web-приложения с Pony ORM
https://habr.com/ru/post/486358/,Transformer в картинках
https://habr.com/ru/company/medgadgets/blog/487218/,Botzees — робот-конструктор для самых маленьких с дополненной реальностью и добрыми глазами
https://habr.com/ru/company/medgadgets/blog/487218/,Botzees — робот-конструктор для самых маленьких с дополненной реальностью и добрыми глазами
https://habr.com/ru/post/487290/,Samsung удалённо блокирует свои «серые» Smart TV в России. UPD — заявление Samsung
https://habr.com/ru/company/vdsina/blog/487284/,Разбираем идеальный кейс фишинга при аренде квартиры
https://habr.com/ru/company/plarium/blog/487280/,8 важных веб-приложений для разработчиков
https://habr.com/ru/post/487274/,Как правильно делать код-ревью?
https://habr.com/ru/company/badoo/blog/487234/,"Железо или оптимизация? Badoo, Авито и Мамба — о производительности PHP"
https://habr.com/ru/company/vivaldi/blog/487272/,Закладки — подсчёт закончен
https://habr.com/ru/company/abbyy/blog/487074/,Как NLP-технологии ABBYY научились мониторить новости и управлять рисками
https://habr.com/ru/company/misis/blog/487270/,Продлить срок службы экранов гаджетов могут перовскиты
https://habr.com/ru/post/487266/,Вышел GitLab 12.7 с конвейерами Parent-Child и бета-версией общих обработчиков заданий для Windows
https://habr.com/ru/company/avito/blog/487228/,Фронтенд митап Facebook и AvitoTech
https://habr.com/ru/company/digital-ecosystems/blog/487242/,Дайджест IT-событий февраля
https://habr.com/ru/post/487256/,Сгореть и вернуться из пепла или люди-фениксы
https://habr.com/ru/company/fujitsu/blog/487254/,Как использовать камеры видеонаблюдения не только для слежки за злоумышленниками
https://habr.com/ru/company/ods/blog/487172/,Открытый курс «Deep Learning in NLP» от создателей DeepPavlov на базе курса cs224n
https://habr.com/ru/post/487248/,Еще немного о неправильном тестировании
https://habr.com/ru/post/487246/,"Возможно, удостоверяющий центр компании Тензор компрометирует приватные ключи клиентов"
https://habr.com/ru/post/487174/,Поднимаем свой инстанс Webogram с проксированием через nginx
https://habr.com/ru/post/486404/,Задача о доставке грузов
https://habr.com/ru/company/southbridge/blog/487110/,Слёрм SRE. Сплошной эксперимент c экспертами из Booking.com и Google.com
https://habr.com/ru/company/ruvds/blog/486686/,О реализации библиотеки для глубокого обучения на Python
https://habr.com/ru/post/487230/,Заметки о жизни в США
https://habr.com/ru/company/mailru/blog/484334/,Рабочие узлы Kubernetes: много маленьких или несколько больших?
https://habr.com/ru/company/bizone/blog/487226/,Сделай свой бейдж: Shitty Add-On не против OFFZONE
https://habr.com/ru/company/oleg-bunin/blog/485960/,Чистое зло Python
https://habr.com/ru/post/487144/,Тест панорамной камеры Jabra Panacast с углом обзора 180° (видео)
https://habr.com/ru/company/flant/blog/478404/,KeyDB как [потенциальная] замена Redis
https://habr.com/ru/company/ledobzor/blog/487220/,Обзор светодиодных ламп Remez E27 и E14 на корейских светодиодах нового поколения
https://habr.com/ru/company/leroy_merlin/blog/486978/,Заметки с полей: одна из самых больших OpenSource конференций FOSDEM 2020
https://habr.com/ru/company/dataline/blog/487210/,"Как настроить Elasticsearch, чтобы не было утечек"
https://habr.com/ru/company/ua-hosting/blog/487216/,"Ким Дотком: пойманный в сеть, самый разыскиваемый человек онлайн. Часть 2"
https://habr.com/ru/company/redhatrussia/blog/487214/,Dark Launch в Istio: секретные службы
https://habr.com/ru/company/playme/blog/487200/,6 причин ненавидеть радар-детектор
https://habr.com/ru/post/487208/,"Аналитика для Telegram-ботов, написанных на Python"
https://habr.com/ru/company/playgendary/blog/487206/,Как разработчики делают игры «честными»
https://habr.com/ru/post/486318/,Как заработать на распознавании эмоций
https://habr.com/ru/company/intel/blog/486860/,ATX12VO — питаемся по-новому
https://habr.com/ru/company/solarsecurity/blog/486966/,Почему удобство vs безопасность — не трейдофф
https://habr.com/ru/post/487098/,Рисуем муравьями: процедурные изображения при помощи алгоритмов оптимизации муравьиной колонии
https://habr.com/ru/company/dsec/blog/486410/,"Посоветуйте, что почитать. Часть 1"
https://habr.com/ru/post/487198/,Внимание! Сознание Homo. I
https://habr.com/ru/post/487196/,ОС «Сивелькирия»: миссия и форма запуска
https://habr.com/ru/post/485994/,ImportExportDataSql — бесплатный конвертер данных MSSQL
https://habr.com/ru/post/487182/,Как сделать API на любое Android приложение. На примере WhatsApp
https://habr.com/ru/post/487188/,"TTY — терминал, который не для домашнего использования"
https://habr.com/ru/post/450616/,Сколь дороги космические исследования?
https://habr.com/ru/post/487186/,Я опубликовал исходный код своего первого веб-приложения
https://habr.com/ru/post/487032/,Ищущий да обрящет
https://habr.com/ru/post/486998/,Дешёвая и быстрая печать на чековом термопринтере
https://habr.com/ru/post/487162/,Нужна ли конфиденциальность современным бизнесменам и компаниям?
https://habr.com/ru/post/487116/,Почему Discord переходит с Go на Rust
https://habr.com/ru/post/487158/,Управление интерфейсом приложения при помощи жестов (Keras + CoreML)
https://habr.com/ru/post/487146/,ResizeObserver — новый мощный инструмент для работы с адаптивностью
https://habr.com/ru/company/otus/blog/487140/,Сохранение бизнес-логики в Swift Combine. Часть 1
https://habr.com/ru/post/487138/,Теория графов в машинном обучении для самых маленьких
https://habr.com/ru/post/487136/,Чистый код для TypeScript — Часть 3
https://habr.com/ru/company/mailru/blog/487108/,Профиль мобильного геймера: исследование myTracker
https://habr.com/ru/company/otus/blog/487126/,Как корпоративные команды разработчиков используют GitLab и Mattermost ChatOps для ускорения разработки
https://habr.com/ru/post/487124/,Интервью с Борей Янгелем про self-drive в Яндексе и историю создания Алисы
https://habr.com/ru/company/leader-id/blog/486942/,Реализация алгоритмической теории игр на Python с Nashpy
https://habr.com/ru/post/487122/,Перевод Google JavaScript Style Guide
https://habr.com/ru/company/otus/blog/487118/,"Loki — сбор логов, используя подход Prometheus"
https://habr.com/ru/post/487112/,Грани безумия: базовый круг
https://habr.com/ru/company/habr_career/blog/486982/,"Как научиться фронтенд-разработке, найти первую работу и не набить шишек"
https://habr.com/ru/post/486864/,Переход с OpenVPN на WireGuard для объединения сетей в одну сеть L2
https://habr.com/ru/company/pvs-studio/blog/487106/,Проверка RunUO анализатором PVS-Studio
https://habr.com/ru/company/tinkoff/blog/487094/,"Повторная обработка событий, полученных из Kafka"
https://habr.com/ru/post/487022/,"Друдлы. часть 1. Tesla GPU, cryptocurrency and stocks"
https://habr.com/ru/post/487096/,Сниппеты. Как сделать процесс работы с документацией проще
https://habr.com/ru/post/487086/,Защита ПО процессора S805-B (secured boot)
https://habr.com/ru/post/487092/,Моделирование бизнес-процессов как часть проекта по внедрению ERP-системы
https://habr.com/ru/company/mvideo/blog/487028/,Наш пример: Как утилизируют электронику. Фоторепортаж
https://habr.com/ru/post/487090/,Новый уровень оптимизации Windows
https://habr.com/ru/company/piter/blog/487082/,Книга «Вселенная. Путешествие во времени и пространстве»
https://habr.com/ru/post/487088/,Дебаг GSM-весов на Arduino
https://habr.com/ru/company/yandex/blog/487078/,Как мы приучили коллег брать вещи без спроса
https://habr.com/ru/company/itsumma/blog/486884/,"Японская фармкомпания приступает к испытаниям лекарства, синтезированного с помощью нейросети"
https://habr.com/ru/post/487072/,А хочу жениться
https://habr.com/ru/post/486874/,"Коронавирус 2019-nCoV: смертность небольшая, большая летальность"
https://habr.com/ru/company/oleg-bunin/blog/486844/,Эволюция обработки вебхуков Facebook: с нуля до 25 000 в секунду
https://habr.com/ru/company/ruvds/blog/486684/,"Мой ответ тем, кто полагает, что значение TDD преувеличено"
https://habr.com/ru/post/486258/,PIndastrial shield — модуль питания и интерфейса RS-485 для Raspberry PI
https://habr.com/ru/post/487068/,Деловая карта АТЭС: альтернатива бизнес-визе в Китай и другие страны
https://habr.com/ru/company/southbridge/blog/486742/,Интервью с Анатолием Вассерманом о Будущем
https://habr.com/ru/post/487066/,Работа с китайской микросхемой АЦП Hx711
https://habr.com/ru/post/487064/,Мой второй год в качестве независимого разработчика
https://habr.com/ru/company/globalsign/blog/487062/,"Компания CBS разрешила пользователям Linux посмотреть сериал «Звёздный путь», спасибо ей за это"
https://habr.com/ru/company/vdsina/blog/487060/,Пользуетесь Google Chrome? Значит Google собирает ваши данные через X-client-data
https://habr.com/ru/post/487058/,«Hadoop. ZooKeeper» из серии Технострима Mail.Ru Group «Методы распределенной обработки больших объемов данных в Hadoop»
https://habr.com/ru/post/487056/,Опасно ли держать открытым RDP в Интернете?
https://habr.com/ru/post/484476/,SageMath и CoCalc: как всё начиналось. Часть первая
https://habr.com/ru/post/486920/,Как сделать пошаговый гайд вашего приложения (если ваш проект на Angular)
https://habr.com/ru/company/ua-hosting/blog/486866/,Синхронное фуэте: биологические моторы в нанотехнологиях
https://habr.com/ru/company/intersystems/blog/486984/,Python Gateway в InterSystems IRIS
https://habr.com/ru/company/veeam/blog/486994/,Angular: Интеграционное тестирование (Shallow testing)
https://habr.com/ru/company/promopult/blog/486764/,Schema.org своими руками: настраиваем микроразметку без программиста
https://habr.com/ru/company/dcmiran/blog/487042/,"64-ядерный Ryzen Threadripper 3990X разгромил в тестах все процессоры Intel, включая Xeon стоимостью $20 000"
https://habr.com/ru/post/487040/,Firefox Preview Nightly для Android получил поддержку uBlock Origin
https://habr.com/ru/post/487038/,"Внезапно, одной лишь системы сборки мусора недостаточно"
https://habr.com/ru/post/486794/,У отростков нейронов человека обнаружились неожиданные способности к вычислениям
https://habr.com/ru/company/microsoft/blog/486638/,Blazor WebAssembly 3.2.0 Preview 1 теперь доступна
https://habr.com/ru/company/ledobzor/blog/486934/,Тестируем недорогой промышленный светодиодный светильник TL-PROM-50-5K с честными характеристиками
https://habr.com/ru/post/487020/,"Ок, Гугл, «спасибо» за новый автомобиль"
https://habr.com/ru/post/487014/,Nothing At Stake: компромиссы с совестью
https://habr.com/ru/post/487012/,"Сергей Зайченко: «Если вы не знаете, где брать данные, берите их из OSM»"
https://habr.com/ru/post/487000/,Citrus: Набор стилей для AvaloniaUI
https://habr.com/ru/post/487008/,Опубликованы изменения в правилах полетов беспилотников
https://habr.com/ru/company/vasexperts/blog/487004/,Почему все больше американских штатов возвращает сетевой нейтралитет — обсуждаем ход событий
https://habr.com/ru/post/487006/,"Консольные утилиты Linux, которые смогут облегчить вам жизнь"
https://habr.com/ru/post/487002/,Маркетинг дополненной реальности: что это и как он работает
https://habr.com/ru/post/486668/,Embedded World 2020. Русские идут
https://habr.com/ru/post/486988/,Карманная метеостанция
https://habr.com/ru/post/486974/,Серийное производство электроники в России. Автоматизация тестирования
https://habr.com/ru/company/ua-hosting/blog/486980/,"Ким Дотком: пойманный в сеть, самый разыскиваемый человек онлайн. Часть 1"
https://habr.com/ru/post/486478/,Подключение многофакторной аутентификации Мультифактор в .NET Core
